Date,year,month,day,cfs
4/25/1995,1995,4,25,2800
4/26/1995,1995,4,26,2740
4/27/1995,1995,4,27,2980
4/28/1995,1995,4,28,3300
4/29/1995,1995,4,29,3410
4/30/1995,1995,4,30,3470
5/1/1995,1995,5,1,3590
5/2/1995,1995,5,2,3700
5/3/1995,1995,5,3,4250
5/4/1995,1995,5,4,4520
5/5/1995,1995,5,5,3980
5/6/1995,1995,5,6,4360
5/7/1995,1995,5,7,4730
5/8/1995,1995,5,8,4320
5/9/1995,1995,5,9,4430
5/10/1995,1995,5,10,4070
5/11/1995,1995,5,11,3930
5/12/1995,1995,5,12,4220
5/13/1995,1995,5,13,4260
5/14/1995,1995,5,14,4420
5/15/1995,1995,5,15,4370
5/16/1995,1995,5,16,4440
5/17/1995,1995,5,17,5330
5/18/1995,1995,5,18,5390
5/19/1995,1995,5,19,5370
5/20/1995,1995,5,20,5080
5/21/1995,1995,5,21,5450
5/22/1995,1995,5,22,5660
5/23/1995,1995,5,23,5830
5/24/1995,1995,5,24,6120
5/25/1995,1995,5,25,6370
5/26/1995,1995,5,26,5820
5/27/1995,1995,5,27,5480
5/28/1995,1995,5,28,5270
5/29/1995,1995,5,29,5050
5/30/1995,1995,5,30,5140
5/31/1995,1995,5,31,5370
6/1/1995,1995,6,1,5370
6/2/1995,1995,6,2,5320
6/3/1995,1995,6,3,5260
6/4/1995,1995,6,4,5210
6/5/1995,1995,6,5,5220
6/6/1995,1995,6,6,5190
6/7/1995,1995,6,7,5220
6/8/1995,1995,6,8,5510
6/9/1995,1995,6,9,5400
6/10/1995,1995,6,10,5410
6/11/1995,1995,6,11,5390
6/12/1995,1995,6,12,5400
6/13/1995,1995,6,13,5390
6/14/1995,1995,6,14,5400
6/15/1995,1995,6,15,5370
6/16/1995,1995,6,16,5470
6/17/1995,1995,6,17,5470
6/18/1995,1995,6,18,5490
6/19/1995,1995,6,19,5650
6/20/1995,1995,6,20,5460
6/21/1995,1995,6,21,5400
6/22/1995,1995,6,22,5430
6/23/1995,1995,6,23,5460
6/24/1995,1995,6,24,5360
6/25/1995,1995,6,25,5410
6/26/1995,1995,6,26,5460
6/27/1995,1995,6,27,5510
6/28/1995,1995,6,28,5440
6/29/1995,1995,6,29,5510
6/30/1995,1995,6,30,5760
7/1/1995,1995,7,1,5610
7/2/1995,1995,7,2,5570
7/3/1995,1995,7,3,5620
7/4/1995,1995,7,4,5450
7/5/1995,1995,7,5,5430
7/6/1995,1995,7,6,5450
7/7/1995,1995,7,7,5440
7/8/1995,1995,7,8,5400
7/9/1995,1995,7,9,5370
7/10/1995,1995,7,10,5410
7/11/1995,1995,7,11,5330
7/12/1995,1995,7,12,5310
7/13/1995,1995,7,13,5310
7/14/1995,1995,7,14,5310
7/15/1995,1995,7,15,4790
7/16/1995,1995,7,16,4650
7/17/1995,1995,7,17,4670
7/18/1995,1995,7,18,4740
7/19/1995,1995,7,19,4840
7/20/1995,1995,7,20,4800
7/21/1995,1995,7,21,4690
7/22/1995,1995,7,22,4650
7/23/1995,1995,7,23,4590
7/24/1995,1995,7,24,4440
7/25/1995,1995,7,25,4500
7/26/1995,1995,7,26,4460
7/27/1995,1995,7,27,4340
7/28/1995,1995,7,28,4220
7/29/1995,1995,7,29,3640
7/30/1995,1995,7,30,3130
7/31/1995,1995,7,31,2610
8/1/1995,1995,8,1,1300
8/2/1995,1995,8,2,979
8/3/1995,1995,8,3,864
8/4/1995,1995,8,4,658
8/5/1995,1995,8,5,587
8/6/1995,1995,8,6,576
8/7/1995,1995,8,7,587
8/8/1995,1995,8,8,578
8/9/1995,1995,8,9,579
8/10/1995,1995,8,10,570
8/11/1995,1995,8,11,637
8/12/1995,1995,8,12,634
8/13/1995,1995,8,13,610
8/14/1995,1995,8,14,618
8/15/1995,1995,8,15,653
8/16/1995,1995,8,16,699
8/17/1995,1995,8,17,701
8/18/1995,1995,8,18,715
8/19/1995,1995,8,19,674
8/20/1995,1995,8,20,657
8/21/1995,1995,8,21,700
8/22/1995,1995,8,22,712
8/23/1995,1995,8,23,785
8/24/1995,1995,8,24,635
8/25/1995,1995,8,25,707
8/26/1995,1995,8,26,897
8/27/1995,1995,8,27,843
8/28/1995,1995,8,28,873
8/29/1995,1995,8,29,1100
8/30/1995,1995,8,30,1090
8/31/1995,1995,8,31,962
9/1/1995,1995,9,1,787
9/2/1995,1995,9,2,678
9/3/1995,1995,9,3,639
9/4/1995,1995,9,4,583
9/5/1995,1995,9,5,493
9/6/1995,1995,9,6,453
9/7/1995,1995,9,7,487
9/8/1995,1995,9,8,851
9/9/1995,1995,9,9,957
9/10/1995,1995,9,10,1010
9/11/1995,1995,9,11,824
9/12/1995,1995,9,12,681
9/13/1995,1995,9,13,666
9/14/1995,1995,9,14,609
9/15/1995,1995,9,15,585
9/16/1995,1995,9,16,674
9/17/1995,1995,9,17,697
9/18/1995,1995,9,18,619
9/19/1995,1995,9,19,559
9/20/1995,1995,9,20,526
9/21/1995,1995,9,21,509
9/22/1995,1995,9,22,499
9/23/1995,1995,9,23,506
9/24/1995,1995,9,24,536
9/25/1995,1995,9,25,610
9/26/1995,1995,9,26,629
9/27/1995,1995,9,27,579
9/28/1995,1995,9,28,773
9/29/1995,1995,9,29,776
9/30/1995,1995,9,30,675
10/1/1995,1995,10,1,700
10/2/1995,1995,10,2,776
10/3/1995,1995,10,3,731
10/4/1995,1995,10,4,648
10/5/1995,1995,10,5,618
10/6/1995,1995,10,6,636
10/7/1995,1995,10,7,685
10/8/1995,1995,10,8,711
10/9/1995,1995,10,9,701
10/10/1995,1995,10,10,652
10/11/1995,1995,10,11,598
10/12/1995,1995,10,12,609
10/13/1995,1995,10,13,630
10/14/1995,1995,10,14,638
10/15/1995,1995,10,15,656
10/16/1995,1995,10,16,672
10/17/1995,1995,10,17,668
10/18/1995,1995,10,18,671
10/19/1995,1995,10,19,660
10/20/1995,1995,10,20,654
10/21/1995,1995,10,21,651
10/22/1995,1995,10,22,651
10/23/1995,1995,10,23,812
10/24/1995,1995,10,24,789
10/25/1995,1995,10,25,731
10/26/1995,1995,10,26,758
10/27/1995,1995,10,27,858
10/28/1995,1995,10,28,713
10/29/1995,1995,10,29,665
10/30/1995,1995,10,30,761
10/31/1995,1995,10,31,848
11/1/1995,1995,11,1,1140
11/2/1995,1995,11,2,1060
11/3/1995,1995,11,3,1120
11/4/1995,1995,11,4,1140
11/5/1995,1995,11,5,1350
11/6/1995,1995,11,6,1240
11/7/1995,1995,11,7,1330
11/8/1995,1995,11,8,1410
11/9/1995,1995,11,9,1310
11/10/1995,1995,11,10,1280
11/11/1995,1995,11,11,1280
11/12/1995,1995,11,12,1300
11/13/1995,1995,11,13,1360
11/14/1995,1995,11,14,1380
11/15/1995,1995,11,15,1390
11/16/1995,1995,11,16,1390
11/17/1995,1995,11,17,1380
11/18/1995,1995,11,18,1390
11/19/1995,1995,11,19,1450
11/20/1995,1995,11,20,1350
11/21/1995,1995,11,21,1280
11/22/1995,1995,11,22,1240
11/23/1995,1995,11,23,1150
11/24/1995,1995,11,24,1140
11/25/1995,1995,11,25,1160
11/26/1995,1995,11,26,1150
11/27/1995,1995,11,27,1210
11/28/1995,1995,11,28,1160
11/29/1995,1995,11,29,1120
11/30/1995,1995,11,30,1090
12/1/1995,1995,12,1,1080
12/2/1995,1995,12,2,1120
12/3/1995,1995,12,3,1120
12/4/1995,1995,12,4,1130
12/5/1995,1995,12,5,1120
12/6/1995,1995,12,6,1040
12/7/1995,1995,12,7,1030
12/8/1995,1995,12,8,1070
12/9/1995,1995,12,9,1090
12/10/1995,1995,12,10,1130
12/11/1995,1995,12,11,1130
12/12/1995,1995,12,12,1110
12/13/1995,1995,12,13,1100
12/14/1995,1995,12,14,1090
12/15/1995,1995,12,15,1090
12/16/1995,1995,12,16,1090
12/17/1995,1995,12,17,1110
12/18/1995,1995,12,18,1170
12/19/1995,1995,12,19,1190
12/20/1995,1995,12,20,1170
12/21/1995,1995,12,21,1030
12/22/1995,1995,12,22,1020
12/23/1995,1995,12,23,1010
12/24/1995,1995,12,24,1030
12/25/1995,1995,12,25,1040
12/26/1995,1995,12,26,1040
12/27/1995,1995,12,27,1050
12/28/1995,1995,12,28,1060
12/29/1995,1995,12,29,1070
12/30/1995,1995,12,30,1080
12/31/1995,1995,12,31,1130
1/1/1996,1996,1,1,1190
1/2/1996,1996,1,2,1150
1/3/1996,1996,1,3,1190
1/4/1996,1996,1,4,1270
1/5/1996,1996,1,5,1210
1/6/1996,1996,1,6,1120
1/7/1996,1996,1,7,1140
1/8/1996,1996,1,8,1180
1/9/1996,1996,1,9,1300
1/10/1996,1996,1,10,1380
1/11/1996,1996,1,11,1350
1/12/1996,1996,1,12,1280
1/13/1996,1996,1,13,1240
1/14/1996,1996,1,14,1260
1/15/1996,1996,1,15,1260
1/16/1996,1996,1,16,1270
1/17/1996,1996,1,17,1290
1/18/1996,1996,1,18,1340
1/19/1996,1996,1,19,1350
1/20/1996,1996,1,20,1380
1/21/1996,1996,1,21,1340
1/22/1996,1996,1,22,1330
1/23/1996,1996,1,23,1260
1/24/1996,1996,1,24,1190
1/25/1996,1996,1,25,1170
1/26/1996,1996,1,26,1200
1/27/1996,1996,1,27,1260
1/28/1996,1996,1,28,1250
1/29/1996,1996,1,29,1250
1/30/1996,1996,1,30,1290
1/31/1996,1996,1,31,1340
2/1/1996,1996,2,1,1380
2/2/1996,1996,2,2,1410
2/3/1996,1996,2,3,1380
2/4/1996,1996,2,4,1390
2/5/1996,1996,2,5,1410
2/6/1996,1996,2,6,1330
2/7/1996,1996,2,7,1310
2/8/1996,1996,2,8,1380
2/9/1996,1996,2,9,1450
2/10/1996,1996,2,10,1480
2/11/1996,1996,2,11,1460
2/12/1996,1996,2,12,1460
2/13/1996,1996,2,13,1510
2/14/1996,1996,2,14,1560
2/15/1996,1996,2,15,1520
2/16/1996,1996,2,16,1510
2/17/1996,1996,2,17,1460
2/18/1996,1996,2,18,1440
2/19/1996,1996,2,19,1440
2/20/1996,1996,2,20,1450
2/21/1996,1996,2,21,1600
2/22/1996,1996,2,22,1770
2/23/1996,1996,2,23,1770
2/24/1996,1996,2,24,1700
2/25/1996,1996,2,25,1660
2/26/1996,1996,2,26,1650
2/27/1996,1996,2,27,1630
2/28/1996,1996,2,28,1540
2/29/1996,1996,2,29,1420
3/1/1996,1996,3,1,1170
3/2/1996,1996,3,2,1460
3/3/1996,1996,3,3,1550
3/4/1996,1996,3,4,1540
3/5/1996,1996,3,5,1390
3/6/1996,1996,3,6,1380
3/7/1996,1996,3,7,1410
3/8/1996,1996,3,8,1320
3/9/1996,1996,3,9,1260
3/10/1996,1996,3,10,1270
3/11/1996,1996,3,11,1210
3/12/1996,1996,3,12,1140
3/13/1996,1996,3,13,1120
3/14/1996,1996,3,14,1140
3/15/1996,1996,3,15,1150
3/16/1996,1996,3,16,1250
3/17/1996,1996,3,17,1300
3/18/1996,1996,3,18,1370
3/19/1996,1996,3,19,1300
3/20/1996,1996,3,20,1140
3/21/1996,1996,3,21,986
3/22/1996,1996,3,22,886
3/23/1996,1996,3,23,873
3/24/1996,1996,3,24,872
3/25/1996,1996,3,25,947
3/26/1996,1996,3,26,724
3/27/1996,1996,3,27,730
3/28/1996,1996,3,28,747
3/29/1996,1996,3,29,634
3/30/1996,1996,3,30,617
3/31/1996,1996,3,31,529
4/1/1996,1996,4,1,482
4/2/1996,1996,4,2,504
4/3/1996,1996,4,3,445
4/4/1996,1996,4,4,425
4/5/1996,1996,4,5,410
4/6/1996,1996,4,6,420
4/7/1996,1996,4,7,416
4/8/1996,1996,4,8,396
4/9/1996,1996,4,9,377
4/10/1996,1996,4,10,385
4/11/1996,1996,4,11,400
4/12/1996,1996,4,12,426
4/13/1996,1996,4,13,397
4/14/1996,1996,4,14,403
4/15/1996,1996,4,15,417
4/16/1996,1996,4,16,443
4/17/1996,1996,4,17,577
4/18/1996,1996,4,18,620
4/19/1996,1996,4,19,547
4/20/1996,1996,4,20,533
4/21/1996,1996,4,21,620
4/22/1996,1996,4,22,597
4/23/1996,1996,4,23,568
4/24/1996,1996,4,24,555
4/25/1996,1996,4,25,551
4/26/1996,1996,4,26,503
4/27/1996,1996,4,27,438
4/28/1996,1996,4,28,431
4/29/1996,1996,4,29,418
4/30/1996,1996,4,30,404
5/1/1996,1996,5,1,398
5/2/1996,1996,5,2,415
5/3/1996,1996,5,3,436
5/4/1996,1996,5,4,449
5/5/1996,1996,5,5,433
5/6/1996,1996,5,6,440
5/7/1996,1996,5,7,435
5/8/1996,1996,5,8,427
5/9/1996,1996,5,9,440
5/10/1996,1996,5,10,457
5/11/1996,1996,5,11,465
5/12/1996,1996,5,12,445
5/13/1996,1996,5,13,447
5/14/1996,1996,5,14,435
5/15/1996,1996,5,15,440
5/16/1996,1996,5,16,450
5/17/1996,1996,5,17,474
5/18/1996,1996,5,18,470
5/19/1996,1996,5,19,459
5/20/1996,1996,5,20,571
5/21/1996,1996,5,21,1020
5/22/1996,1996,5,22,954
5/23/1996,1996,5,23,723
5/24/1996,1996,5,24,717
5/25/1996,1996,5,25,710
5/26/1996,1996,5,26,742
5/27/1996,1996,5,27,772
5/28/1996,1996,5,28,759
5/29/1996,1996,5,29,780
5/30/1996,1996,5,30,785
5/31/1996,1996,5,31,750
6/1/1996,1996,6,1,681
6/2/1996,1996,6,2,672
6/3/1996,1996,6,3,669
6/4/1996,1996,6,4,670
6/5/1996,1996,6,5,683
6/6/1996,1996,6,6,623
6/7/1996,1996,6,7,614
6/8/1996,1996,6,8,681
6/9/1996,1996,6,9,706
6/10/1996,1996,6,10,706
6/11/1996,1996,6,11,684
6/12/1996,1996,6,12,700
6/13/1996,1996,6,13,690
6/14/1996,1996,6,14,716
6/15/1996,1996,6,15,797
6/16/1996,1996,6,16,735
6/17/1996,1996,6,17,750
6/18/1996,1996,6,18,713
6/19/1996,1996,6,19,637
6/20/1996,1996,6,20,558
6/21/1996,1996,6,21,500
6/22/1996,1996,6,22,484
6/23/1996,1996,6,23,487
6/24/1996,1996,6,24,484
6/25/1996,1996,6,25,477
6/26/1996,1996,6,26,793
6/27/1996,1996,6,27,1480
6/28/1996,1996,6,28,1200
6/29/1996,1996,6,29,1070
6/30/1996,1996,6,30,1010
7/1/1996,1996,7,1,801
7/2/1996,1996,7,2,468
7/3/1996,1996,7,3,432
7/4/1996,1996,7,4,304
7/5/1996,1996,7,5,224
7/6/1996,1996,7,6,174
7/7/1996,1996,7,7,181
7/8/1996,1996,7,8,657
7/9/1996,1996,7,9,823
7/10/1996,1996,7,10,719
7/11/1996,1996,7,11,1450
7/12/1996,1996,7,12,1050
7/13/1996,1996,7,13,545
7/14/1996,1996,7,14,490
7/15/1996,1996,7,15,494
7/16/1996,1996,7,16,437
7/17/1996,1996,7,17,423
7/18/1996,1996,7,18,575
7/19/1996,1996,7,19,414
7/20/1996,1996,7,20,330
7/21/1996,1996,7,21,298
7/22/1996,1996,7,22,310
7/23/1996,1996,7,23,405
7/24/1996,1996,7,24,480
7/25/1996,1996,7,25,507
7/26/1996,1996,7,26,549
7/27/1996,1996,7,27,542
7/28/1996,1996,7,28,571
7/29/1996,1996,7,29,576
7/30/1996,1996,7,30,572
7/31/1996,1996,7,31,600
8/1/1996,1996,8,1,511
8/2/1996,1996,8,2,447
8/3/1996,1996,8,3,442
8/4/1996,1996,8,4,478
8/5/1996,1996,8,5,490
8/6/1996,1996,8,6,448
8/7/1996,1996,8,7,421
8/8/1996,1996,8,8,675
8/9/1996,1996,8,9,680
8/10/1996,1996,8,10,505
8/11/1996,1996,8,11,467
8/12/1996,1996,8,12,421
8/13/1996,1996,8,13,381
8/14/1996,1996,8,14,354
8/15/1996,1996,8,15,310
8/16/1996,1996,8,16,284
8/17/1996,1996,8,17,298
8/18/1996,1996,8,18,438
8/19/1996,1996,8,19,401
8/20/1996,1996,8,20,386
8/21/1996,1996,8,21,417
8/22/1996,1996,8,22,546
8/23/1996,1996,8,23,686
8/24/1996,1996,8,24,1040
8/25/1996,1996,8,25,834
8/26/1996,1996,8,26,1230
8/27/1996,1996,8,27,649
8/28/1996,1996,8,28,525
8/29/1996,1996,8,29,520
8/30/1996,1996,8,30,631
8/31/1996,1996,8,31,475
9/1/1996,1996,9,1,465
9/2/1996,1996,9,2,460
9/3/1996,1996,9,3,455
9/4/1996,1996,9,4,472
9/5/1996,1996,9,5,460
9/6/1996,1996,9,6,539
9/7/1996,1996,9,7,473
9/8/1996,1996,9,8,502
9/9/1996,1996,9,9,515
9/10/1996,1996,9,10,466
9/11/1996,1996,9,11,417
9/12/1996,1996,9,12,423
9/13/1996,1996,9,13,455
9/14/1996,1996,9,14,614
9/15/1996,1996,9,15,797
9/16/1996,1996,9,16,435
9/17/1996,1996,9,17,352
9/18/1996,1996,9,18,453
9/19/1996,1996,9,19,417
9/20/1996,1996,9,20,288
9/21/1996,1996,9,21,319
9/22/1996,1996,9,22,385
9/23/1996,1996,9,23,397
9/24/1996,1996,9,24,337
9/25/1996,1996,9,25,286
9/26/1996,1996,9,26,267
9/27/1996,1996,9,27,263
9/28/1996,1996,9,28,264
9/29/1996,1996,9,29,289
9/30/1996,1996,9,30,316
10/1/1996,1996,10,1,310
10/2/1996,1996,10,2,342
10/3/1996,1996,10,3,301
10/4/1996,1996,10,4,750
10/5/1996,1996,10,5,923
10/6/1996,1996,10,6,635
10/7/1996,1996,10,7,571
10/8/1996,1996,10,8,478
10/9/1996,1996,10,9,362
10/10/1996,1996,10,10,324
10/11/1996,1996,10,11,320
10/12/1996,1996,10,12,302
10/13/1996,1996,10,13,296
10/14/1996,1996,10,14,302
10/15/1996,1996,10,15,322
10/16/1996,1996,10,16,332
10/17/1996,1996,10,17,289
10/18/1996,1996,10,18,258
10/19/1996,1996,10,19,284
10/20/1996,1996,10,20,298
10/21/1996,1996,10,21,314
10/22/1996,1996,10,22,345
10/23/1996,1996,10,23,312
10/24/1996,1996,10,24,297
10/25/1996,1996,10,25,290
10/26/1996,1996,10,26,334
10/27/1996,1996,10,27,407
10/28/1996,1996,10,28,427
10/29/1996,1996,10,29,427
10/30/1996,1996,10,30,397
10/31/1996,1996,10,31,472
11/1/1996,1996,11,1,737
11/2/1996,1996,11,2,585
11/3/1996,1996,11,3,567
11/4/1996,1996,11,4,571
11/5/1996,1996,11,5,613
11/6/1996,1996,11,6,703
11/7/1996,1996,11,7,697
11/8/1996,1996,11,8,589
11/9/1996,1996,11,9,568
11/10/1996,1996,11,10,574
11/11/1996,1996,11,11,571
11/12/1996,1996,11,12,569
11/13/1996,1996,11,13,605
11/14/1996,1996,11,14,561
11/15/1996,1996,11,15,536
11/16/1996,1996,11,16,476
11/17/1996,1996,11,17,550
11/18/1996,1996,11,18,562
11/19/1996,1996,11,19,590
11/20/1996,1996,11,20,612
11/21/1996,1996,11,21,551
11/22/1996,1996,11,22,517
11/23/1996,1996,11,23,558
11/24/1996,1996,11,24,701
11/25/1996,1996,11,25,579
11/26/1996,1996,11,26,572
11/27/1996,1996,11,27,607
11/28/1996,1996,11,28,602
11/29/1996,1996,11,29,670
11/30/1996,1996,11,30,706
12/1/1996,1996,12,1,658
12/2/1996,1996,12,2,641
12/3/1996,1996,12,3,660
12/4/1996,1996,12,4,672
12/5/1996,1996,12,5,540
12/6/1996,1996,12,6,474
12/7/1996,1996,12,7,565
12/8/1996,1996,12,8,662
12/9/1996,1996,12,9,680
12/10/1996,1996,12,10,719
12/11/1996,1996,12,11,779
12/12/1996,1996,12,12,795
12/13/1996,1996,12,13,795
12/14/1996,1996,12,14,753
12/15/1996,1996,12,15,700
12/16/1996,1996,12,16,689
12/17/1996,1996,12,17,775
12/18/1996,1996,12,18,794
12/19/1996,1996,12,19,616
12/20/1996,1996,12,20,498
12/21/1996,1996,12,21,475
12/22/1996,1996,12,22,471
12/23/1996,1996,12,23,475
12/24/1996,1996,12,24,738
12/25/1996,1996,12,25,896
12/26/1996,1996,12,26,902
12/27/1996,1996,12,27,762
12/28/1996,1996,12,28,677
12/29/1996,1996,12,29,663
12/30/1996,1996,12,30,661
12/31/1996,1996,12,31,707
1/1/1997,1997,1,1,728
1/2/1997,1997,1,2,730
1/3/1997,1997,1,3,749
1/4/1997,1997,1,4,791
1/5/1997,1997,1,5,799
1/6/1997,1997,1,6,880
1/7/1997,1997,1,7,839
1/8/1997,1997,1,8,864
1/9/1997,1997,1,9,701
1/10/1997,1997,1,10,543
1/11/1997,1997,1,11,628
1/12/1997,1997,1,12,695
1/13/1997,1997,1,13,651
1/14/1997,1997,1,14,567
1/15/1997,1997,1,15,558
1/16/1997,1997,1,16,693
1/17/1997,1997,1,17,786
1/18/1997,1997,1,18,778
1/19/1997,1997,1,19,758
1/20/1997,1997,1,20,751
1/21/1997,1997,1,21,762
1/22/1997,1997,1,22,840
1/23/1997,1997,1,23,875
1/24/1997,1997,1,24,870
1/25/1997,1997,1,25,939
1/26/1997,1997,1,26,941
1/27/1997,1997,1,27,955
1/28/1997,1997,1,28,1010
1/29/1997,1997,1,29,1010
1/30/1997,1997,1,30,1060
1/31/1997,1997,1,31,1010
2/1/1997,1997,2,1,825
2/2/1997,1997,2,2,830
2/3/1997,1997,2,3,835
2/4/1997,1997,2,4,850
2/5/1997,1997,2,5,893
2/6/1997,1997,2,6,931
2/7/1997,1997,2,7,900
2/8/1997,1997,2,8,893
2/9/1997,1997,2,9,882
2/10/1997,1997,2,10,874
2/11/1997,1997,2,11,866
2/12/1997,1997,2,12,846
2/13/1997,1997,2,13,805
2/14/1997,1997,2,14,746
2/15/1997,1997,2,15,716
2/16/1997,1997,2,16,720
2/17/1997,1997,2,17,714
2/18/1997,1997,2,18,714
2/19/1997,1997,2,19,1490
2/20/1997,1997,2,20,1760
2/21/1997,1997,2,21,1120
2/22/1997,1997,2,22,926
2/23/1997,1997,2,23,935
2/24/1997,1997,2,24,943
2/25/1997,1997,2,25,927
2/26/1997,1997,2,26,886
2/27/1997,1997,2,27,914
2/28/1997,1997,2,28,924
3/1/1997,1997,3,1,885
3/2/1997,1997,3,2,948
3/3/1997,1997,3,3,943
3/4/1997,1997,3,4,873
3/5/1997,1997,3,5,897
3/6/1997,1997,3,6,890
3/7/1997,1997,3,7,851
3/8/1997,1997,3,8,821
3/9/1997,1997,3,9,820
3/10/1997,1997,3,10,768
3/11/1997,1997,3,11,732
3/12/1997,1997,3,12,769
3/13/1997,1997,3,13,929
3/14/1997,1997,3,14,992
3/15/1997,1997,3,15,1090
3/16/1997,1997,3,16,1120
3/17/1997,1997,3,17,1090
3/18/1997,1997,3,18,1260
3/19/1997,1997,3,19,1310
3/20/1997,1997,3,20,1290
3/21/1997,1997,3,21,1390
3/22/1997,1997,3,22,1680
3/23/1997,1997,3,23,1800
3/24/1997,1997,3,24,1830
3/25/1997,1997,3,25,1990
3/26/1997,1997,3,26,2080
3/27/1997,1997,3,27,2010
3/28/1997,1997,3,28,2010
3/29/1997,1997,3,29,2030
3/30/1997,1997,3,30,2070
3/31/1997,1997,3,31,2010
4/1/1997,1997,4,1,1590
4/2/1997,1997,4,2,1470
4/3/1997,1997,4,3,1570
4/4/1997,1997,4,4,1880
4/5/1997,1997,4,5,1680
4/6/1997,1997,4,6,1630
4/7/1997,1997,4,7,1410
4/8/1997,1997,4,8,1170
4/9/1997,1997,4,9,1150
4/10/1997,1997,4,10,1110
4/11/1997,1997,4,11,1040
4/12/1997,1997,4,12,1060
4/13/1997,1997,4,13,1060
4/14/1997,1997,4,14,976
4/15/1997,1997,4,15,924
4/16/1997,1997,4,16,838
4/17/1997,1997,4,17,744
4/18/1997,1997,4,18,700
4/19/1997,1997,4,19,751
4/20/1997,1997,4,20,774
4/21/1997,1997,4,21,860
4/22/1997,1997,4,22,1190
4/23/1997,1997,4,23,1540
4/24/1997,1997,4,24,2090
4/25/1997,1997,4,25,2660
4/26/1997,1997,4,26,2440
4/27/1997,1997,4,27,2240
4/28/1997,1997,4,28,2180
4/29/1997,1997,4,29,1760
4/30/1997,1997,4,30,1580
5/1/1997,1997,5,1,1610
5/2/1997,1997,5,2,1800
5/3/1997,1997,5,3,1790
5/4/1997,1997,5,4,1660
5/5/1997,1997,5,5,1610
5/6/1997,1997,5,6,1620
5/7/1997,1997,5,7,2200
5/8/1997,1997,5,8,2760
5/9/1997,1997,5,9,3110
5/10/1997,1997,5,10,3220
5/11/1997,1997,5,11,3370
5/12/1997,1997,5,12,3400
5/13/1997,1997,5,13,3350
5/14/1997,1997,5,14,3350
5/15/1997,1997,5,15,3430
5/16/1997,1997,5,16,4140
5/17/1997,1997,5,17,4230
5/18/1997,1997,5,18,4320
5/19/1997,1997,5,19,4490
5/20/1997,1997,5,20,4530
5/21/1997,1997,5,21,4990
5/22/1997,1997,5,22,5000
5/23/1997,1997,5,23,4940
5/24/1997,1997,5,24,4960
5/25/1997,1997,5,25,4930
5/26/1997,1997,5,26,4900
5/27/1997,1997,5,27,4900
5/28/1997,1997,5,28,4900
5/29/1997,1997,5,29,4850
5/30/1997,1997,5,30,4810
5/31/1997,1997,5,31,5080
6/1/1997,1997,6,1,4980
6/2/1997,1997,6,2,4940
6/3/1997,1997,6,3,4930
6/4/1997,1997,6,4,5290
6/5/1997,1997,6,5,5240
6/6/1997,1997,6,6,5320
6/7/1997,1997,6,7,5600
6/8/1997,1997,6,8,5430
6/9/1997,1997,6,9,5170
6/10/1997,1997,6,10,5900
6/11/1997,1997,6,11,5980
6/12/1997,1997,6,12,5970
6/13/1997,1997,6,13,5920
6/14/1997,1997,6,14,5890
6/15/1997,1997,6,15,5810
6/16/1997,1997,6,16,5810
6/17/1997,1997,6,17,5720
6/18/1997,1997,6,18,4840
6/19/1997,1997,6,19,4020
6/20/1997,1997,6,20,3260
6/21/1997,1997,6,21,2720
6/22/1997,1997,6,22,2470
6/23/1997,1997,6,23,2230
6/24/1997,1997,6,24,2150
6/25/1997,1997,6,25,2360
6/26/1997,1997,6,26,2000
6/27/1997,1997,6,27,1410
6/28/1997,1997,6,28,1930
6/29/1997,1997,6,29,2040
6/30/1997,1997,6,30,1970
7/1/1997,1997,7,1,1650
7/2/1997,1997,7,2,1490
7/3/1997,1997,7,3,1290
7/4/1997,1997,7,4,1220
7/5/1997,1997,7,5,1190
7/6/1997,1997,7,6,1300
7/7/1997,1997,7,7,1430
7/8/1997,1997,7,8,1160
7/9/1997,1997,7,9,910
7/10/1997,1997,7,10,820
7/11/1997,1997,7,11,1230
7/12/1997,1997,7,12,916
7/13/1997,1997,7,13,860
7/14/1997,1997,7,14,845
7/15/1997,1997,7,15,831
7/16/1997,1997,7,16,808
7/17/1997,1997,7,17,849
7/18/1997,1997,7,18,810
7/19/1997,1997,7,19,843
7/20/1997,1997,7,20,814
7/21/1997,1997,7,21,830
7/22/1997,1997,7,22,823
7/23/1997,1997,7,23,812
7/24/1997,1997,7,24,746
7/25/1997,1997,7,25,721
7/26/1997,1997,7,26,691
7/27/1997,1997,7,27,795
7/28/1997,1997,7,28,1490
7/29/1997,1997,7,29,1090
7/30/1997,1997,7,30,1190
7/31/1997,1997,7,31,2070
8/1/1997,1997,8,1,1230
8/2/1997,1997,8,2,1070
8/3/1997,1997,8,3,1040
8/4/1997,1997,8,4,1080
8/5/1997,1997,8,5,1090
8/6/1997,1997,8,6,1140
8/7/1997,1997,8,7,1430
8/8/1997,1997,8,8,1790
8/9/1997,1997,8,9,1360
8/10/1997,1997,8,10,1210
8/11/1997,1997,8,11,1380
8/12/1997,1997,8,12,1530
8/13/1997,1997,8,13,1420
8/14/1997,1997,8,14,1270
8/15/1997,1997,8,15,1250
8/16/1997,1997,8,16,1150
8/17/1997,1997,8,17,952
8/18/1997,1997,8,18,948
8/19/1997,1997,8,19,1030
8/20/1997,1997,8,20,831
